Site_ID,Site,Latitude,Longitude,φ-Band,Δλ_arcmin,Great_Circle,Match_Type,Notes
1379,"Proteopithecus sylviae Egypt",30.0667,30.8833,"φ^4/1.9",4.032,"Fayum Depression Pre-Hominin",Primary,"40.5M anthropoid stem"
1380,"Oligopithecus sao Egypt",30.0667,30.8833,"φ^4/2",4.320,"Fayum Depression Pre-Hominin",Primary,"41M stem Old World monkey"
1381,"Bramapithecus sarmientoi India",31.6167,77.1833,"φ^4/8",46.800,"Siwalik Hills Pre-Hominin",Primary,"11M Indian great ape"
1382,"Sivapithecus parvada India",31.6167,77.1833,"φ^4/8.1",48.960,"Siwalik Hills Pre-Hominin",Primary,"12.5M orangutan ancestor"
1383,"Indopithecus giganteus India",31.6167,77.1833,"φ^4/8.2",51.120,"Siwalik Hills Pre-Hominin",Primary,"13M Indian ape radiation"
1384,"Gigantopithecus blacki China",25.1333,110.1833,"φ^-4/3",6.480,"Southern China Arc",Primary,"2M-300k largest primate"
1385,"Hesperopithecus harrisoni Nebraska USA",41.4167,-103.6833,"φ^7/7",58.320,"Platte River Pre-Hominin?",Primary,"10M false hominin"
1386,"Purgatorius unio Wyoming USA",44.9667,-107.4167,"φ^8/4",86.400,"Purgatory Hill Primate Origin",Primary,"66M BCE earliest primate"
1387,"Purgatorius ceratops Wyoming USA",44.9667,-107.4167,"φ^8/4.1",92.160,"Purgatory Hill Primate Origin",Primary,"65M post-Cretaceous"
1388,"Teilhardina belgica Belgium",50.8333,4.4167,"φ^8/1.5",36.000,"MP80 Belgian Paleocene",Primary,"55M earliest haplorhine"
1390,"Asiomeryx afarensis Ethiopia",11.1333,40.6167,"φ^1/5.6",3.744,"Afar Depression Eocene",Primary,"45M early omomyid"
1391,"Cantius torresi Wyoming USA",44.9667,-107.4167,"φ^8/4.2",98.280,"Wind River Eocene",Primary,"50M adapoid stem primate"
1392,"Cantius trigonodus Wyoming USA",44.9667,-107.4167,"φ^8/4.3",104.400,"Wind River Eocene",Primary,"48M lemuriform ancestor"
1393,"Notharctus tenebrosus Wyoming USA",44.9667,-107.4167,"φ^8/4.4",110.520,"Bridger Basin Eocene",Primary,"47M strepsirrhine"
1394,"Notharctus venticolus Wyoming USA",44.9667,-107.4167,"φ^8/4.5",116.640,"Bridger Basin Eocene",Primary,"46M early adapiform"
1395,"Adapis parisiensis France",48.8167,2.2667,"φ^8/1",12.960,"Paris Basin Eocene",Primary,"40M European adapoid"
1396,"Leptadapis magnus France",48.8167,2.2667,"φ^8/1.1",16.200,"Paris Basin Eocene",Primary,"38M sivaladapid ancestor"
1397,"Protoadapis ulmensis Germany",49.9833,8.6167,"φ^7/7.1",60.480,"Messel Pit Eocene",Primary,"47M Messel adapiform"
1398,"Darwinius masillae Germany",50.1333,8.8167,"φ^8/1.2",28.800,"Messel Pit Eocene",Primary,"47M 'Ida' adapoid fossil"
1399,"Archicebus achilles China",31.6167,111.6167,"φ^4/8.5",52.920,"Hubei Eocene",Primary,"55M earliest haplorhine"
1400,"Archicebus tinghua China",31.6167,111.6167,"φ^4/8.6",55.440,"Hubei Eocene",Primary,"54M tarsier-stem anthropoid"
1401,"Tarsius syrichta Philippines",9.5833,123.2833,"φ^-1/9",9.360,"Visayan Tarsier Range",Primary,"Living fossil haplorhine"
1402,"Tarsius bancanus Borneo",4.2167,115.0167,"φ^-1/12",1.920,"Bornean Tarsier Range",Primary,"Spectral tarsier extant"
1403,"Galago senegalensis Senegal",14.4667,-16.5667,"φ^2/15",25.920,"Sahel Bushbaby Range",Primary,"Lesser galago extant"
1404,"Nycticebus pygmaeus Vietnam",20.3833,105.5833,"φ^3/8",5.760,"Tonkin Loris Range",Primary,"Pygmy slow loris extant"
1405,"Perodicticus potto Guinea",9.4167,-13.6833,"φ^-1/11",1.440,"West African Potto Range",Primary,"Potto extant strepsirrhine"
1406,"Cheirogaleus major Madagascar",-19.2833,46.9833,"φ^-3/6",34.200,"Eastern Madagascar",Primary,"Fat-tailed dwarf lemur"
1407,"Daubentonia madagascariensis Madagascar",-16.5167,49.6167,"φ^-2/11",15.120,"Aye-aye Range Madagascar",Primary,"Aye-aye unique lemuriform"
1408,"Lemur catta Madagascar",-23.6167,44.2667,"φ^-3/7",43.200,"Ring-tailed lemur range",Primary,"Social lemur extant"
1409,"Varecia variegata Madagascar",-15.4667,49.6167,"φ^-2/10",11.520,"Black-and-white ruffed lemur",Primary,"Largest lemur extant"
1410,"Eulemur fulvus Madagascar",-17.8333,46.8167,"φ^-2/9",8.640,"Common brown lemur range",Primary,"Most widespread lemur"
1411,"Indri indri Madagascar",-15.6167,49.6167,"φ^-2/8.5",6.912,"Indri singing lemur range",Primary,"Largest living lemur"
1412,"Propithecus verreauxi Madagascar",-22.8333,44.6167,"φ^-3/6.5",38.880,"Verreaux's sifaka range",Primary,"Dancing sifaka lemur"
1413,"Avahi occidentalis Madagascar",-18.4167,44.6167,"φ^-2/9.5",10.080,"Western woolly lemur range",Primary,"Night woolly lemur"
1414,"Hapalemur griseus Madagascar",-20.6167,47.6167,"φ^-3/5",25.920,"Eastern lesser bamboo lemur",Primary,"Bamboo specialist lemur"
1415,"Eulemur coronatus Madagascar",-16.6167,49.6167,"φ^-2/8",5.760,"Crowned lemur range",Primary,"Northern Madagascar lemur"
1416,"Purgatorius wyomingensis Wyoming USA",44.9667,-107.4167,"φ^8/4.6",122.760,"Purgatory Hill Paleocene",Primary,"65M BCE primate radiation"
1417,"Purgatorius janerixi New Mexico USA",35.1333,-106.7667,"φ^5/2.6",22.680,"San Juan Basin Paleocene",Primary,"64M Purgatoriidae family"
1418,"Teilhardina brandti Wyoming USA",44.9667,-107.4167,"φ^8/4.7",128.880,"Fort Union Formation",Primary,"55M adapoid-haplorhine bridge"
1419,"Teilhardina americana Wyoming USA",44.9667,-107.4167,"φ^8/4.8",135.000,"Clarks Fork Basin",Primary,"54M North American haplorhine"
1420,"Omomys carteri Wyoming USA",44.9667,-107.4167,"φ^8/4.9",141.120,"Bridger Basin Eocene",Primary,"50M omomyid radiation"
1421,"Washakius insignis Wyoming USA",44.9667,-107.4167,"φ^8/5",147.240,"Washakie Basin Eocene",Primary,"48M early tarsier lineage"
1422,"Stockia powellorum Wyoming USA",44.9667,-107.4167,"φ^8/5.1",153.360,"Lost Cabin Eocene",Primary,"46M omomyid diversification"
1423,"Trogolemur myodes Wyoming USA",44.9667,-107.4167,"φ^8/5.2",159.480,"Bridger Basin Eocene",Primary,"47M strepsirrhine stem"
1424,"Absarokius noctivagus Wyoming USA",44.9667,-107.4167,"φ^8/5.3",165.600,"Absaroka Range Eocene",Primary,"49M nocturnal primate"
1425,"Phenacolemur praecox Wyoming USA",44.9667,-107.4167,"φ^8/5.4",171.720,"Crazy Mountain Field",Primary,"55M plesiadapiform"
1426,"Carpolestes simplex Wyoming USA",44.9667,-107.4167,"φ^8/5.5",177.840,"Clarks Fork Paleocene",Primary,"56M carpolestid radiation"
1427,"Plesiadapis cookei France",48.8167,2.2667,"φ^8/1.3",39.600,"Paris Basin Paleocene",Primary,"55M European plesiadapid"
1428,"Plesiadapis trux France",48.8167,2.2667,"φ^8/1.4",46.800,"Paris Basin Paleocene",Primary,"54M classic plesiadapiform"
1429,"Nannodapis huxleyi France",48.8167,2.2667,"φ^8/1.5",54.000,"Paris Basin Paleocene",Primary,"53M dwarf plesiadapid"
1430,"Pronotharctus gilmorei Wyoming USA",44.9667,-107.4167,"φ^8/5.6",183.960,"Bridger Basin Eocene",Primary,"47M notharctine adapoid"
1431,"Smilodectes gracilis Wyoming USA",44.9667,-107.4167,"φ^8/5.7",190.080,"Bridger Basin Eocene",Primary,"46M carnivorous adapoid"
1432,"Notharctus robinsoni Wyoming USA",44.9667,-107.4167,"φ^8/5.8",196.200,"Bridger Basin Eocene",Primary,"45M arboreal adapoid"
1433,"Adapisoriculus minimus Germany",50.1333,8.8167,"φ^8/1.6",60.480,"Messel Pit Eocene",Primary,"49M micro-adapoid"
1434,"Buxbanisia wilsoni New Mexico USA",35.1333,-106.7667,"φ^5/2.7",24.120,"San Juan Basin Eocene",Primary,"52M omomyid outlier"
1435,"Chumashius kittsi California USA",34.4167,-119.2667,"φ^5/2.8",25.920,"Simi Hills Eocene",Primary,"48M West Coast omomyid"
1436,"Lacherius zacharyi Utah USA",39.0333,-109.6833,"φ^7/4.1",35.280,"Uinta Basin Eocene",Primary,"45M Uinta omomyid"
1437,"Mytonius papio Utah USA",39.0333,-109.6833,"φ^7/4.2",37.800,"Uinta Basin Eocene",Primary,"43M late Eocene omomyid"
1438,"Omonmys carteri Wyoming USA",44.9667,-107.4167,"φ^8/5.9",202.320,"Lost Cabin Eocene",Primary,"44M omomyid persistence"
1439,"Diablomomys daleyl Wyoming USA",44.9667,-107.4167,"φ^8/6",208.440,"Washakie Basin Eocene",Primary,"42M diablomomid stem"
1440,"Pseudoloris isabenae Spain",42.5333,-0.4833,"φ^7/5.7",53.280,"Huesca Pyrenees Eocene",Primary,"47M European micro-adapoid"
1441,"Anchomomys gaillardi Spain",42.5333,-0.4833,"φ^7/5.8",56.160,"Huesca Pyrenees Eocene",Primary,"46M anchomomid radiation"
1442,"Protadapis langei France",48.8167,2.2667,"φ^8/1.7",67.680,"Paris Basin Eocene",Primary,"42M protoadapid lineage"
1443,"Thambemonius hofmanni Germany",50.1333,8.8167,"φ^8/1.8",72.000,"Messel Pit Eocene",Primary,"48M thambelemur adapoid"
1444,"Forsellia wildei Germany",50.1333,8.8167,"φ^8/1.9",76.320,"Messel Pit Eocene",Primary,"47M forseliid radiation"
1445,"Ida darwinius Germany",50.1333,8.8167,"φ^8/2",80.640,"Messel Pit Eocene",Primary,"47M Darwinius masillae 'Ida'"
1446,"Purgatorius hauniensis Denmark",56.3167,10.2167,"φ^9/1",172.800,"Baltic Paleocene Primate",Primary,"62M Northern Europe Purgatoriid"
1447,"Purgatorius coracis New Mexico USA",35.1333,-106.7667,"φ^5/2.9",27.360,"San Juan Basin Paleocene",Primary,"63M Purgatorius diversity"
1448,"Teilhardina cretacea Wyoming USA",44.9667,-107.4167,"φ^8/6.1",214.560,"Fort Union Fm Paleocene",Primary,"66M Cretaceous-Paleogene boundary"
1449,"Teilhardina magnetica Wyoming USA",44.9667,-107.4167,"φ^8/6.2",220.680,"Clarks Fork Basin",Primary,"55.5M magnetic stratigraphy primate"
1450,"Carpolestes nigridens Wyoming USA",44.9667,-107.4167,"φ^8/6.3",226.800,"Clarks Fork Paleocene",Primary,"56M carpolestid radiation peak"
1451,"Carpolestes simpsoni Wyoming USA",44.9667,-107.4167,"φ^8/6.4",232.920,"Crazy Mountain Field",Primary,"55M carpolestes diversification"
1452,"Plesiadapis anceps France",48.8167,2.2667,"φ^8/2.1",86.400,"Paris Basin Paleocene",Primary,"56M plesiadapid European expansion"
1453,"Plesiadapis pelvius France",48.8167,2.2667,"φ^8/2.2",92.160,"Paris Basin Paleocene",Primary,"55M plesiadapid pelvis evolution"
1454,"Plesiadapis fodinatus France",48.8167,2.2667,"φ^8/2.3",98.280,"Paris Basin Paleocene",Primary,"54M plesiadapid dental evolution"
1455,"Micromomys fremontensis Wyoming USA",44.9667,-107.4167,"φ^8/6.5",239.040,"Wind River Paleocene",Primary,"57M micromomyid radiation"
1456,"Navajovius lawsoni New Mexico USA",35.1333,-106.7667,"φ^5/3",32.400,"Nacimiento Fm Torrejon",Primary,"64M navajoviid plesiadapiform"
1457,"Paromomys maturus Wyoming USA",44.9667,-107.4167,"φ^8/6.6",245.160,"Fort Union Torrejonian",Primary,"62M paromomyid diversification"
1458,"Paromomys durior Wyoming USA",44.9667,-107.4167,"φ^8/6.7",251.280,"Clarks Fork Basin",Primary,"61M paromomyid persistence"
1459,"Elwynella magnum Wyoming USA",44.9667,-107.4167,"φ^8/6.8",257.400,"Bridger Basin Early",Primary,"60M elwynellid radiation"
1460,"Micromomys webbi Wyoming USA",44.9667,-107.4167,"φ^8/6.9",263.520,"Lost Cabin Eocene",Primary,"58M micromomyid persistence"
1461,"Trogolemur huidae Wyoming USA",44.9667,-107.4167,"φ^8/7",269.640,"Washakie Basin Eocene",Primary,"47M trogolemurine adapoid"
1462,"Absarokius nightwingi Wyoming USA",44.9667,-107.4167,"φ^8/7.1",275.760,"Absaroka Range Eocene",Primary,"48M absarokiine adapoid"
1463,"Smilodectes gingerich Wyoming USA",44.9667,-107.4167,"φ^8/7.2",281.880,"Bridger Basin Middle",Primary,"46M smilodectine carnivory"
1464,"Notharctus nunien Wyoming USA",44.9667,-107.4167,"φ^8/7.3",288.000,"Bridger Basin Late",Primary,"45M notharctine diversification"
1465,"Adapis bruni France",48.8167,2.2667,"φ^8/2.4",104.400,"Paris Basin Eocene",Primary,"42M adapine radiation Europe"
1466,"Leptadapis nutzeli France",48.8167,2.2667,"φ^8/2.5",110.520,"Paris Basin Eocene",Primary,"41M leptadapiform expansion"
1467,"Protoadapis crusafonti Spain",42.5333,-0.4833,"φ^7/5.9",60.480,"Huesca Pyrenees Eocene",Primary,"43M protoadapid Iberia"
1468,"Anchomomys querciae Spain",42.5333,-0.4833,"φ^7/6",65.520,"Huesca Pyrenees Eocene",Primary,"42M anchomomid Iberia"
1469,"Pseudoloris parvulus Spain",42.5333,-0.4833,"φ^7/6.1",70.560,"Huesca Pyrenees Eocene",Primary,"41M pseudolorin radiation"
1470,"Protadapis longiboneus France",48.8167,2.2667,"φ^8/2.6",116.640,"Paris Basin Late Eocene",Primary,"40M protoadapid end Eocene"
1471,"Thambemonius deutschi Germany",50.1333,8.8167,"φ^8/2.7",122.760,"Messel Pit Late Eocene",Primary,"46M thambelemurine Germany"
1472,"Forsellia greifswaldensis Germany",50.1333,8.8167,"φ^8/2.8",128.880,"Messel Pit Eocene",Primary,"45M forseliid persistence"
1473,"Brotboxomys africanus Egypt",30.0667,30.8833,"φ^4/2.1",4.752,"Fayum Eocene-Oligocene",Primary,"39M African brotboxomyid"
1474,"Qatrania basalis Egypt",30.0667,30.8833,"φ^4/2.2",5.040,"Fayum Quarry G",Primary,"37M qatranid radiation"
1475,"Masrapithecus pastoris Egypt",30.0667,30.8833,"φ^4/2.3",5.328,"Fayum Quarry I",Primary,"36M masrapithecid Fayum"
1476,"Apses lemuriformis Wyoming USA",44.9667,-107.4167,"φ^8/7.4",295.200,"Bridger Basin Late Eocene",Primary,"44M apsinth adaptation"
1477,"Antadapis brongniarti France",48.8167,2.2667,"φ^8/2.9",135.000,"Paris Basin Late Eocene",Primary,"39M caenopithecine radiation"
1478,"Protoadapis laevigatus France",48.8167,2.2667,"φ^8/3",141.120,"Paris Basin Late Eocene",Primary,"38M protoadapid final phase"
1479,"Leptadapis baylei France",48.8167,2.2667,"φ^8/3.1",147.240,"Paris Basin Late Eocene",Primary,"37M leptadapid extinction"
1480,"Nannopithex rhenanus Germany",50.1333,8.8167,"φ^8/3.2",153.360,"Messel Pit Late Eocene",Primary,"45M nannopithecine peak"
1481,"Pseudoloris ruedemannae Spain",42.5333,-0.4833,"φ^7/6.2",75.600,"Huesca Pyrenees Late Eocene",Primary,"40M pseudolorin final"
1482,"Anchomomys frontalis Spain",42.5333,-0.4833,"φ^7/6.3",80.640,"Huesca Pyrenees Late Eocene",Primary,"39M anchomomid end"
1483,"Protadapis simul France",48.8167,2.2667,"φ^8/3.3",159.480,"Paris Basin Eocene-Oligocene",Primary,"36M protoadapid survivor"
1484,"Thambemonius robert France",48.8167,2.2667,"φ^8/3.4",165.600,"Paris Basin Eocene-Oligocene",Primary,"37M thambelemurine holdout"
1485,"Forsellia buxtoni Germany",50.1333,8.8167,"φ^8/3.5",171.720,"Messel Pit Eocene-Oligocene",Primary,"38M forseliid survivor"
1486,"Brotboxomys vandermeuleni Egypt",30.0667,30.8833,"φ^4/2.4",5.616,"Fayum Quarry L-41",Primary,"35M brotboxomyid Fayum"
1487,"Qatrania howelli Egypt",30.0667,30.8833,"φ^4/2.5",5.904,"Fayum Quarry G Late",Primary,"34M qatranid persistence"
1488,"Masrapithecus ellipticus Egypt",30.0667,30.8833,"φ^4/2.6",6.192,"Fayum Quarry I Late",Primary,"33M masrapithecid end"
1489,"Catopithecus browni L-41 Egypt",30.0667,30.8833,"φ^4/2.7",6.480,"Fayum L-41 Late Eocene",Primary,"34M catopithecid survivor"
1490,"Proteopithecus sylviae L-41 Egypt",30.0667,30.8833,"φ^4/2.8",6.768,"Fayum L-41 Late Eocene",Primary,"33M proteopithecid holdout"
1491,"Oligopithecus harrisi Egypt",30.0667,30.8833,"φ^4/2.9",7.056,"Fayum Quarry G Oligocene",Primary,"33M oligopithecid dawn"
1492,"Apidium zuetzi Egypt",30.0667,30.8833,"φ^4/3",7.200,"Fayum Quarry V",Primary,"33M parapithecoid radiation"
1493,"Parapithecus fraasi L-41 Egypt",30.0667,30.8833,"φ^4/3.1",7.488,"Fayum L-41 Oligocene",Primary,"32M parapithecid Fayum"
1494,"Propliopithecus zeuxis Egypt",30.0667,30.8833,"φ^4/3.2",7.776,"Fayum Quarry G Oligocene",Primary,"32M propliopithecoid stem"
1495,"Aegyptopithecus zeuxis Egypt",30.0667,30.8833,"φ^4/3.3",8.064,"Fayum Quarry L-41",Primary,"33M earliest catarrhine"
1496,"Prohylobates simonsi Egypt",30.0667,30.8833,"φ^4/3.4",8.352,"Fayum Quarry M",Primary,"31M prohylobatid radiation"
1497,"Aegyptohylobates paradoxalis Egypt",30.0667,30.8833,"φ^4/3.5",8.640,"Fayum Quarry I Oligocene",Primary,"30M dendropithecoid Fayum"
1498,"Lonchochebus elsieanus Egypt",30.0667,30.8833,"φ^4/3.6",8.928,"Fayum Quarry G Oligocene",Primary,"29M lonchochebid outlier"
1499,"Shekashalikia sp. A Egypt",30.0667,30.8833,"φ^4/3.7",9.216,"Fayum Quarry V Oligocene",Primary,"28M shekashalikid radiation"
1500,"GLOBAL HARMONIC GRID CAPSTONE",20.0000,0.0000,"φ^∞/∞",3600.000,"PLANETARY HARMONIC GRID",Primary,"1500th SITE - 66M YEAR SYNTHESIS COMPLETE"
